Timepoint	Corynebacteriaceae	Micrococcaceae	unknown911	Bifidobacteriaceae	Coriobacteriaceae	unknown7576	Bacteroidaceae	Porphyromonadaceae	Rikenellaceae	unknown2246	unknown2958	Flavobacteriaceae	Sphingobacteriaceae	unknown7558	unknown5503	unknown1455	unknown588	Bacillaceae	Staphylococcaceae	Aerococcaceae	Enterococcaceae	Lactobacillaceae	Leuconostocaceae	Streptococcaceae	Turicibacteraceae	Catabacteriaceae	Clostridiaceae	ClostridialesFamilyXIII.IncertaeSedis	ClostridialesFamilyXI.IncertaeSedis	Lachnospiraceae	Ruminococcaceae	unknown2010	unknown3038	unknown3427	unknown3464	unknown3979	unknown4490	unknown4830	Veillonellaceae	Fusobacteriaceae	Caulobacteraceae	Bradyrhizobiaceae	Phyllobacteriaceae	Rhizobiaceae	Rhodospirillaceae	Sphingomonadaceae	Alcaligenaceae	Burkholderiaceae	Comamonadaceae	Oxalobacteraceae	unknown3491	unknown4277	unknown7161	unknown78	Neisseriaceae	Desulfovibrionaceae	unknown6463	unknown3424	Campylobacteraceae	Aeromonadaceae	Enterobacteriaceae	Pasteurellaceae	Moraxellaceae	Pseudomonadaceae	Xanthomonadaceae	Erysipelotrichaceae	unknown2221	unknown6436	Verrucomicrobiaceae	unknown1257
305	1.44395991566876e-05	2.88791983134755e-05	0	0.0400217556626363	0.000827870351651695	0	0.227770237098513	0.00220444547125873	1.92527988756837e-05	0.00256062225046022	0.0125335720680722	4.8131997189059e-06	0	0	0	0	0	0	4.8131997189059e-06	4.8131997189059e-06	3.36923980323714e-05	0	0.000216593987350315	0.0116720093183375	0.00010589039381631	0	0.000678661160366123	1.44395991566876e-05	0.000154022391005269	0.315856605153637	0.301667292382867	0.0144395991566876	0.00154985030949409	0	0	0.00124180552747954	9.62639943782183e-05	0	0.0106371713787379	0	0	0	0	0	0	0	0.00537634408602735	0	0.000192527988756837	0	0	0	0	0	0	1.44395991566876e-05	0	0	4.8131997189059e-06	0	0.000712353558398995	0.00132844312241206	3.36923980323714e-05	0	0	0.0479779747980568	0	0	0	0
306	9.13004377856554e-05	1.36950656678533e-05	0	0.0689409605719791	0.00158862761746056	0	0.0888490210311549	0.000337811619806514	0.000479327298374365	0.000369766773031738	0.00145624198268137	9.13004377856554e-06	0	0	0	0	4.56502188927776e-06	0	4.56502188927776e-06	0	2.73901313357066e-05	1.82600875570708e-05	0.000205425985017299	0.00886070748709678	0.000123255591010579	1.36950656678533e-05	0.00369310270842707	9.13004377856554e-06	0.000356071707364789	0.419744632675337	0.262630274312171	0.0139461418717206	0.00410395467846568	0	0	9.13004377856554e-05	0	0	0.00256554230176856	4.56502188927776e-06	0	0	0	0	0	0	0.000862789137074057	0	4.56502188927776e-06	0	0	0	0	0	4.56502188927776e-06	1.36950656678533e-05	0	0	0	0	0.00293530907481434	0.000488457342153001	1.82600875571712e-05	4.56502188927776e-06	0	0.117129331635174	0	0	0	0
307	0.000179099522547043	0.000227150613961859	0	0.04197481249151	0.0051545716245276	0	0.039017486229019	0.000825605116130022	0.00213608942745331	0.000131048431132229	0.00109207025942853	8.73656207545842e-06	0	0	0	0	0	0	0.000257728581226381	0	6.11559345282391e-05	8.73656207544837e-06	0.000231518894998929	0.00971505702789697	9.17339017923587e-05	2.62096862263451e-05	0.00945732844667562	3.05779672641195e-05	0.00123185525263691	0.477549219606136	0.256252102235601	0.00767943806432444	0.00490121132432925	0	0	0.00644758281168753	0.000113575306980929	0	0.00631653438054525	4.36828103772418e-06	0	0	0	0	0	0	0.00261223206055836	0	0.000345094201980864	0	0	0.000458669508961794	8.73656207545842e-06	0	0	2.18414051886711e-05	0	0	0	4.36828103772418e-06	0.00822547319403871	0.000139784993207375	0.000253360300188304	8.73656207545842e-06	0	0.116799098386939	0	0	0	0
308	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
309	1.10183124352432e-05	0	0	0.0203838780051951	0.00168580180259733	0	0.319586152185016	0.0137012715132716	0.00541550056193014	0.003498314198192	0.0151556887546879	5.50915621763166e-06	0	0	0	0	0	0	0	5.50915621763166e-06	5.50915621763166e-06	0	7.71281870468031e-05	0.00213204345622103	0.000220366248704866	9.36556556997181e-05	0.00304105423213636	1.10183124352432e-05	0.000121201436787376	0.30237554816112	0.235670684677735	0.00590581546530162	0.00158663699067984	0	0	0.00116243196192002	2.20366248704866e-05	0	0.0122027810221274	5.50915621763166e-06	0	0	0	0	0	0	0.00607109015183077	0.000137728905440291	0.000556424777980136	5.50915621763166e-06	0	0.000699662839639401	5.50915621763166e-06	0	0	0.00495273143964851	0	0	5.50915621763166e-06	0	0.00279314220233763	0.000512351528239363	2.75457810881582e-05	0	0.000192820467617007	0.0399524008903265	5.50915621763166e-06	0	0	0
310	6.28760775388156e-06	1.25752155077832e-05	0	0.0230598014373494	0.00162534660438014	0.000336387014832624	0.137632589928688	0.00160648378111081	0.0117169570493087	0.000974579201851441	0.0098778317813497	6.28760775388156e-06	0	0	0	0	0	0	0	0	0.000443276346649132	0	0.000481001993171779	0.00563055274360342	0.000326955603201962	8.48827046773609e-05	0.00116006363059347	5.03008620310324e-05	0.000132039762831272	0.332262344145716	0.375992656074168	0.00807643215985918	0.00261564482560968	6.28760775388156e-05	0	0.00213149902856368	5.34446659079531e-05	9.43141163082233e-06	0.00892211540275055	0	0	0	0	3.14380387694078e-06	0	0	0.00180454342536874	0	6.28760775388156e-06	3.14380387694078e-06	0	3.14380387694078e-06	0	0	9.43141163082233e-06	0.000204347252001351	0	0	9.43141163082233e-06	3.14380387694078e-06	0.00380085888721892	0.00320353615060698	0.000154046389969817	0	3.14380387694078e-06	0.06484724256964	0.000386687876863154	0.000226353879139896	4.08694504002702e-05	0
311	4.29890930528847e-05	4.29890930529852e-05	0	0.054006583472511	0.0031136385968404	0	0.00865923160065781	0.000687825488846357	0.00153532475188085	0.000184238970226506	0.0011975533064763	1.84238970226506e-05	0	0	0	0	0	3.07064950378179e-05	3.07064950378179e-05	1.84238970226506e-05	0.000288641053354926	0	0.000515869116635019	0.0159428122236008	0.000994890439224537	1.22825980151673e-05	0.051457944384316	0.000116684681143587	0.000110543382136506	0.55145180308508	0.141673626805605	0.0116070551243181	0.00558244079787196	0	0	0.00639309226687099	0.00020880416625684	0	0.00422521371719948	0	3.68477940454015e-05	0.000368477940454015	0	0	0	0	0.000601847302741191	0	0.00282499754347845	0.000239510661295261	0.000411467033506599	0.00114228161540955	1.84238970226506e-05	2.45651960302342e-05	1.22825980151673e-05	0.00106858602731052	0	0	1.22825980151673e-05	0	0.0105507516950157	0.000460597425566264	0.00108700992434282	6.14129900756358e-06	0	0.120983590449449	0	0	0	0
312	6.42855306127436e-06	0	0	0.0143678160919302	0.00104142559592931	0	0.398004577129845	0.0189128031062955	0.0183149476716172	0.00613926817352068	0.0362506107125664	1.28571061225086e-05	0	0	0	0	0	0	0	0	1.28571061225086e-05	0	0.000302141993880306	0.00107999691429112	8.99997428578611e-05	6.42855306127436e-06	0.00134356758980361	6.42855306127436e-06	0.000443570161228001	0.197787292036114	0.205957982977251	0.00581141196739515	0.00130499627144179	0	0	0.000179999485715522	0	0	0.0381984622901085	0	0	0	0	0	0	0	0.0127542492736039	0	0	0	0	0	0	0	0	0.00343284733472254	0	0	4.49998714289306e-05	0	0.00201856566123556	0.00149142431022062	4.49998714289306e-05	0	0	0.0346370438941399	0	0	0	0
313	1.49570731999327e-05	1.49570731999327e-05	0	0.0659407500474303	0.00176992032865803	0	0.187192756787786	0.00261250211892104	0.00813664782076378	0.00243800293158984	0.0131472673427775	1.49570731999327e-05	0.000688025367196501	0	0	0	4.98569106664759e-06	4.98569106664759e-06	6.97996749329857e-05	0	0.00373428260891599	0	0.000339026992532076	0.00207404748372587	0.000408826667464558	0.000124642276666441	0.00272717301345613	8.97424391995961e-05	0.000179484878399393	0.427253781646887	0.215636124322984	0.0116266315674383	0.00306620000598418	0	0	0.000538454635197174	1.99427642666105e-05	0	0.00558895968570603	0	0	0	0	0	0	0	0.00225353236212427	0	0.00230338927279608	0	0	0.0011367375631965	2.99141463998654e-05	0	0	0.000164527805199863	0	0	0	0	0.00211891870332044	0.000274213008665768	0.00063816845653073	0.000259255935465231	0.000383898212131673	0.0349796085235577	0	0	0	0
314	3.09722179204458e-05	2.40895028270245e-05	0	0.0195606762955912	0.00127330229228443	0	0.276079467828897	0.00128018500738377	0.0027737341826665	0.0015486108960273	0.00927789994596513	3.44135754672065e-06	0	0	0	0	6.88271509344131e-06	0	3.44135754672065e-06	3.44135754672065e-06	8.25925811212556e-05	0.00121479921399021	0.00131115722530071	0.00328649645711592	0.000746774587638362	1.72067877336033e-05	0.00409521548060619	3.44135754671064e-05	0.000147978374509409	0.323315541514619	0.291365978050849	0.00478004563239866	0.00252939779684058	0	0	0.00326928966938762	0.000113564799041802	0	0.00982507579588115	3.44135754672065e-06	0	0	6.88271509344131e-06	0	0	0.000199598737710319	0.00407112597777857	0	3.44135754672065e-06	0	8.60339386680162e-05	0	0	0	3.44135754672065e-06	4.81790056541493e-05	0	0	0	0	0.000454259196167207	0.0087376068111284	0.000323487609392102	0	0	0.0280573880784233	0	3.44135754672065e-06	0	0
315	2.02338527532647e-05	1.77046211591066e-05	0	0.0136603798399825	0.00138854814518798	0	0.383649023590816	0.00936321536154279	0.0049775277772895	0.00299461020747637	0.047299160042225	2.52923159414807e-06	0	0	0	0	0	0	0	2.52923159414807e-06	2.27630843474229e-05	3.2880010723955e-05	0.000576664803465439	0.00529115249496029	0.00111792036461948	5.05846318829614e-06	0.000685421762014638	1.51753895649486e-05	0.000364209349557963	0.230187896614783	0.175945995846667	0.0149781095005497	0.00118620961765133	0	0	0.00486624158714534	8.09354110127583e-05	0	0.0318531426967179	7.58769478245424e-06	0	0	0	0	0	0	0.00672016834566162	0	0.000450203223758537	0	0	0.000199809295937687	2.52923159414807e-06	0	7.58769478244421e-06	3.2880010723955e-05	0	0	2.52923159414807e-06	2.52923159414807e-06	0.000490670929264866	0.0254238359843464	5.05846318831619e-05	5.05846318829614e-06	1.26461579707905e-05	0.0360061409743272	0	0	0	0
316	1.37971759940518e-05	1.10377407952214e-05	0	0.0470732050565396	0.00111481182032067	0	0.102673064876684	0.00248901054932659	0.00549679491602368	0.00258559078127864	0.0285132439092956	2.75943519881038e-06	0	0	0	0	1.10377407952214e-05	0	8.27830559643112e-06	2.75943519881038e-06	2.48349167892733e-05	1.65566111928824e-05	0.000286981260675557	0.00211648679748148	8.00236207653805e-05	3.31132223856643e-05	0.00170809038805617	3.31132223856643e-05	0.000355967140645314	0.482903919225867	0.168836042639059	0.0174313521509001	0.00185158101839697	0	0	0.00137971759940518	8.00236207653805e-05	0	0.0124643687930655	0	0	0	0	0	0	0	0.00266561440204292	0	2.48349167892733e-05	0	0	1.65566111928824e-05	0	0	2.75943519881038e-06	0.00157839693371857	0	0	5.51887039761071e-06	0	0.000725731457285784	0.00015728780633193	6.34670095724981e-05	0	2.75943519881038e-06	0.115159509151387	0	0	0	0
317	6.31540390165613e-06	1.26308078033523e-05	0	0.0285708872510768	0.00045470908091868	0	0.313660850180218	0.0109193333459595	0.00982045306706887	0.00722482206349148	0.050093783747937	6.31540390165613e-06	0	0	0	0	0	0	0	6.31540390165613e-06	5.68386351148851e-05	6.31540390165613e-06	0.000233669944361518	0.00209671409534847	0.00017683130924593	2.52616156066045e-05	0.00142096587787464	1.89462117050285e-05	0.000334716406787334	0.304408783463283	0.152131764586998	0.0133570792519975	0.00117466512571277	0	0	0.000113677270230171	0	0	0.0173484145178488	0	0	0	0	0	0	0	0.00622698824703366	0	3.15770195082807e-05	0	0	0	0	0	0	0.00291140119865618	0	0	6.31540390165613e-06	0	0.0018251517275759	0.00087784114232948	5.05232312133092e-05	0	0	0.0743828271536844	0	0	6.31540390165613e-06	0
318	2.68228351736409e-05	1.34114175868705e-05	0	0.0182484688631224	0.000210112208860637	0	0.317609191292129	0.00095668112119309	0.000281639769323279	0.00437659260583505	0.0106710179266257	0	0	0	0	0	0	4.47047252894014e-06	0	0	6.7057087934052e-05	4.47047252894014e-06	0.000290580714381861	0.00584737806785149	0.000639277571639492	0	0.000862801198084996	1.34114175868705e-05	0.000379990164960663	0.347628414323262	0.160641959854732	0.00128749608833556	0.00114444096740827	0	0	0.00422459653984919	0.000254816934149538	0	0.0105503151683248	1.34114175868705e-05	0	0	0	0	0	0	0.00479234655102904	0	0	0	0	0	0	0	4.47047252894014e-06	8.49389780499128e-05	0	0	1.34114175868705e-05	0	0.00148866735213361	0.0275917564486388	5.36456703473819e-05	4.47047252894014e-06	0	0.079717466136162	0	0	0	0
322	5.79424631341049e-06	5.79424631341049e-06	0	0.0540197583799298	0.000556247646086967	0	0.0197873511602637	7.53252020743164e-05	5.79424631341049e-06	4.63539705072639e-05	0.000168033143088844	0	0	0	0	0	1.1588492626841e-05	0	5.79424631341049e-06	5.79424631341049e-06	2.31769852535818e-05	0.000168033143088844	0.000231769852536821	0.00564359590925745	0.000851754208070761	0	0.00183677608134774	1.73827389402115e-05	0.000202798620969468	0.485870730364666	0.268800880725585	0.0059854564417474	0.00173827389402115	0	0	0.0050641712779204	0.000312889300923605	0	0.0115653156415559	0	0	0	0	0	0	0	0.0013152939131434	0	5.79424631341049e-05	0	0	0	0	0	0	5.79424631341049e-06	0	0	5.79424631341049e-06	0	0.00287394617145016	0.00247993742213376	6.95309557609459e-05	5.79424631341049e-06	0	0.130179331923409	0	0	0	0
323	1.81405072993001e-05	1.36053804744501e-05	0	0.0710019455694514	0.000512469331204654	0	0.0713511503350365	0.000208615833942303	1.81405072993001e-05	0.000403626287409454	0.00284352451916237	1.36053804744501e-05	0	0	0	0	4.53512682483005e-06	9.0702536496601e-06	0.000204080707117252	9.07025364965008e-06	3.62810145986003e-05	0	0.000340134511861753	0.00160089976916667	0.000566890853103255	0	0.000825393082119109	2.26756341241502e-05	0.000176869946167951	0.456932168108004	0.276719833469954	0.00482991006843829	0.00136507317426806	0	0	0.00103854404288846	7.70971560220508e-05	0	0.0196960558001963	1.36053804744501e-05	0	0	0	0	0	0	0.00219953651003927	0	4.53512682483005e-06	0	0	0	0	0	4.53512682483005e-06	8.16322828469009e-05	0	0	4.53512682483005e-06	4.53512682483005e-06	0.00561448700913595	0.0109432610283098	8.61674096716508e-05	0	0	0.0702037632483147	0	0	0	0
324	3.40023869676687e-05	6.80047739353374e-06	0	0.0836424717017315	0.000527036997998414	0	0.169253681608461	0.000340023869675685	4.42031030579994e-05	0.00138729738827575	0.00783755019604368	6.80047739353374e-06	0	0	0	0	3.40023869676687e-06	0	3.40023869676687e-06	2.04014321805611e-05	4.08028643611223e-05	3.40023869676687e-06	0.000659646307173113	0.00499835088424399	0.00028221981183128	0	0.00390687426258402	8.84062061158986e-05	3.74026256643454e-05	0.348089235864487	0.214854282770744	0.00459712271802752	0.00117308235038502	0	0	0.0144748161321273	0.00075825322937804	0	0.00521256592213472	6.80047739352372e-06	0	0	0	0	0	0	0.00219995443680684	9.52066835093521e-05	0.000669847023262242	0	0	0.000673247261958618	3.40023869676687e-06	3.40023869676687e-06	6.80047739353374e-06	8.16057287223447e-05	0.000306021482708918	5.44038191482299e-05	1.02007160903307e-05	0	0.00234276446207066	0.0128767039447203	0.000418229359702355	0	0.000346824347069439	0.117621056997522	0	0	0	0
325	0	2.12366527637141e-05	0	0.00641771646519926	0.000203871866531776	0	0.310955564427702	0.000993875349341783	4.67206360802112e-05	0.00372490889476135	0.015078023462199	0	0	0	0	0	0	0	0.000144409238793216	4.24733055274283e-06	4.67206360801111e-05	0	0.000356775766430357	0.00376313486974	0.000182635213767862	0	0.00243796773727695	8.49466110548567e-06	0.000161398561003947	0.210812004654736	0.354511939246542	0.00268856023988473	0.000458711699696747	0	0	0.00498211873837347	0.000327044452561078	0	0.0415728714502736	5.09679666329941e-05	0	0	0	0	0	0	0.00533464717424765	4.24733055274283e-06	0.00125720984361212	0	0	0.000683820218991436	8.49466110548567e-06	0	4.24733055274283e-06	0.000237850510953238	0	0	0.00013591457768685	0	0.00143559772683581	0.0170785161526383	8.91939416076396e-05	0	0	0.0137783403131853	0	0	0	0
326	1.92459439173819e-05	0	0	0.0123174041071003	0.000420203108862151	3.20765731955695e-06	0.223512769684145	0.00235442047254641	0.00095588188122799	0.00496224587335362	0.0204135311816104	0	0	0	0	0	3.20765731955695e-06	0	1.60382865977344e-05	1.28306292781875e-05	3.52842305151163e-05	0.00115796429235995	0.000330388703914839	0.00555887013479035	0.000814744959166921	9.62297195867085e-06	0.00164232054761002	3.52842305151163e-05	9.30220622670609e-05	0.287630631844318	0.29162737286389	0.00304727445357457	0.000782668385971453	0	0	0.0419529500825213	0.00176100386843275	3.20765731955695e-06	0.0238842164014679	1.92459439173819e-05	0	0	0	0	0	0	0.0180174111639246	0	0.000311142759996551	0	0	6.4153146391139e-05	0	0	6.4153146391139e-06	0.000644739121230433	0	0	3.84918878346632e-05	0	0.00101361971298285	0.000272650872162995	0.000420203108862151	0	0	0.0538244898222282	9.62297195867085e-06	0	0	0
327	3.65869832660245e-05	1.37201187247467e-05	0	0.0262282936288117	0.000500784333453955	2.28668645412779e-06	0.302663532381643	0.0116552408566143	0.00180190892585514	0.00647589603807803	0.0374307705676081	6.86005936237334e-06	0	0	0	0	4.57337290824555e-06	0	0	2.28668645412779e-06	1.60068051789046e-05	4.57337290824555e-06	0.000276689060949693	0.00360381785170026	0.00026754231513266	7.77473394402646e-05	0.00152979323781096	3.43002968118667e-05	0.000208088467324957	0.270473847166944	0.257044137622326	0.00839213928664105	0.00162354738242802	0	0	0.00120279707487461	4.116035617424e-05	0	0.0129060583470809	2.28668645412779e-06	0	0	0	0	0	0	0.00509016404688282	0	0.000244675450591082	0	0	0	0	0	6.86005936237334e-06	0.00185907608720408	0	0	1.60068051789046e-05	0	0.000441330485646252	0.000102900890436101	0.000283549120310964	0	0	0.0474281637449731	0	0	0	0
328	3.07881773399371e-05	7.69704433498426e-06	0	0.0734605911329772	0.000438731527094153	0	0.0715363300492687	0.00086976600985267	7.69704433498426e-06	0.00103140394088899	0.00581126847291386	1.53940886699685e-05	0	0	0	0	0	0	0	0	7.69704433498426e-06	0	0.000115455665024513	0.00217056650246085	2.30911330049027e-05	0	0.000800492610837962	1.53940886699685e-05	0.000423337438423884	0.382951046798169	0.353271243842146	0.00518011083743985	0.000723522167487618	0	0	0.00725061576354946	0.000523399014778129	0	0.00485683497537122	0	0	0	0	0	0	0	0.00163177339901646	0	7.69704433498426e-06	0	0	0	0	0	0	0	0	0	3.07881773399371e-05	0	0.000315578817734004	0.00169334975368952	3.84852216748712e-05	0	0	0.0847598522168365	0	0	0	0
329	0	0	0	0.0288863083947812	0.000548154666166469	0	0.196152819750562	0.00470980259219167	0.000317352701465325	0.00304370090950648	0.0240106168903246	0.000216376841907949	0	0	0	0	0	0	0	0	1.44251227938966e-05	0	0.000266864771686135	0.00927535395644136	7.21256139692827e-05	0	0.000865507367631793	7.21256139692827e-06	4.32753683815896e-05	0.354958996588722	0.270045511262557	0.00504879297784879	0.000721256139692827	0	0	0.00300042554112087	0.000187526596320556	0	0.0106313154990799	0	0	0	0	0	0	0	0.00320958982163123	0	0.000959270665790569	0	0	1.44251227938966e-05	0	0	0	0.000338990385655118	0	0	7.21256139692827e-06	0	0.000165888912128759	0.00278404869921293	1.44251227938966e-05	0	4.32753683815896e-05	0.0794391512256671	0	0	0	0
330	1.11652003037269e-05	1.11652003037269e-05	0	0.0474521012906889	0.000703407619132789	0	0.163648340851048	0.00293644767987516	0.000513599213969432	0.00332722969050059	0.0175628600776872	0	0	0	0	0	0	0	0	0	3.34956009111807e-05	0.00119467643249376	0.000156312804252176	0.00880934303961545	0.000234469206377262	1.11652003037269e-05	0.00217721405922173	5.5826001518434e-05	0.000234469206377262	0.33709972756932	0.34981689071504	0.00764816220802786	0.000904381224599874	0	0	0.00290295207895897	0.000122817203340996	0	0.0085302130320273	0	0	0	0	0	0.000156312804252176	0	0.00189808405162354	0	0.00014514760394845	0	0	0.000189808405162354	0	0	0	0.000803894421865329	0	0	1.11652003037269e-05	0	8.93216024296147e-05	0.00205439685587573	3.34956009111807e-05	0	7.81564021258877e-05	0.0384417846456064	0	0	0	0
331	8.95346755008258e-05	1.27906679286462e-05	0	0.0513673224015511	0.0013174387966557	0	0.0701568135888002	0.00245580824230652	0.00133022946458606	0.0020465068685854	0.0186743751759061	0	0	0	0	0	0	0	0.000856974751221209	0	5.11626717146856e-05	0.00172674017036673	0.000358138702002697	0.014888337468943	0.000179069351001853	1.27906679286462e-05	0.00446394310711093	0.000115116011358118	0.000281394694430619	0.403929293187741	0.227200634417537	0.00185464684966025	0.000729068071934748	0	0	0.00264766826124175	0.00024302269064458	0	0.00422092041647441	0	0.0011767414494419	0.000895346755008258	0	0	0	0	0.00483487247704095	0	0.00278836560845555	0	0	0.00066511473229202	0	0	1.27906679286462e-05	0.00789184211200382	0	0	0	0	0.00301859763117179	2.55813358573932e-05	0.000191860018930197	0	0	0.167276355170808	0	0	1.27906679286462e-05	0
332	0	0	0	0	0	0	0	0	0.166666666666667	0.166666666666667	0.166666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.333333333333333	0.166666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
333	0	2.76189687077485e-05	0	0.0338953793464812	0.000296903913607695	0	0.102300660093032	0.0017468997707675	0.00200927997348148	0.00205761316872566	0.0167025713260161	1.38094843538742e-05	0	0	0	0	0	0	2.07142265308113e-05	6.90474217692709e-06	3.45237108846855e-05	6.90474217692709e-06	0.000241665976192799	0.00316927665921133	9.66663904769191e-05	6.90474217692709e-06	0.000738807412930868	6.90474217692709e-05	0.000386665561908277	0.426795923440045	0.241520976606735	0.0039287982986724	0.000241665976192799	0	0	0.000814759576876975	5.52379374153966e-05	0	0.00794045350346765	6.90474217692709e-06	0	0	0	0	0	0	0.00455022509459875	6.90474217692709e-06	0.000241665976191797	0	0	0	0	0	6.21426795923337e-05	0.00094594967823898	0	0	6.90474217692709e-05	0	0.00344546634629082	0.00818211947965844	9.66663904770192e-05	0	0	0.137266274477814	0	0	0	0
